college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca,year
Chandy College of Engineering -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,146.0,103.5,98.0,139.0,124.0,,,2021.0
Chandy College of Engineering -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,127.0,100.5,90.0,,100.0,,,2021.0
Chandy College of Engineering -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,95.5,,,,,,,2021.0
Chandy College of Engineering -Thoothukudi(Dist),MECHANICAL ENGINEERING,97.5,,,,,,,2021.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.5,,,,,,,2021.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,93.5,,,,,,,2021.0
Immanuel Arasar J J College of Engineering -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,109.0,,,,,,,2021.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,121.0,97.5,87.0,,116.0,,91.0,2021.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,119.5,86.0,79.5,94.5,87.0,,94.0,2021.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,124.5,108.5,115.5,119.0,99.0,,,2021.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,104.5,,100.0,,104.0,,,2021.0
St.Mother Theresa Engineering College -Thoothukudi(Dist),MECHANICAL ENGINEERING,107.0,89.5,,,93.0,,,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.0,86.0,100.0,133.0,82.0,,,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),BIO MEDICAL ENGINEERING,131.5,81.0,94.0,95.5,117.5,,119.5,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,128.5,83.0,108.5,84.0,105.0,,,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,123.0,93.5,84.0,104.5,,,93.5,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,84.0,,,,,,,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),INFORMATION TECHNOLOGY,106.5,87.5,,,96.5,,,2021.0
Holy Cross Engineering College -Thoothukudi(Dist),MECHANICAL ENGINEERING,87.0,83.0,,,,,,2021.0
Sivaji College of Engineering and Technology- Kanniyakumari,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,97.0,,,,,,,2021.0
Sivaji College of Engineering and Technology- Kanniyakumari,AGRICULTURAL ENGINEERING,103.0,,,,,,,2021.0
Sivaji College of Engineering and Technology- Kanniyakumari,COMPUTER SCIENCE AND ENGINEERING,90.0,86.5,89.0,,,,,2021.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,81.5,,,,,,,2021.0
Unnamalai Institute of Technology -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING,117.0,81.0,91.0,,98.0,,,2021.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,89.0,,,,,,,2021.0
Unnamalai Institute of Technology -Thoothukudi(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,82.5,,,,,,,2021.0
Unnamalai Institute of Technology -Thoothukudi(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),84.5,,,,,,,2021.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),AERONAUTICAL ENGINEERING,125.5,,,,,,,2021.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,96.5,91.0,,,,,,2021.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,92.0,,,,,,,2021.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,127.0,,,,,,,2021.0
Satyam College of Engineering and Technology -Kanniyakumari(Dist),MECHANICAL ENGINEERING,90.5,,,,,,,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,150.0,124.5,102.0,130.5,92.0,,120.0,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),CIVIL ENGINEERING,98.0,89.0,,,,,,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,156.0,139.5,96.0,134.5,88.0,,,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,123.0,105.0,110.5,121.5,,,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,137.5,111.5,,101.0,122.0,,,2021.0
Arunachala College of Engineering for Women -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,134.5,117.0,96.0,113.0,,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.5,89.0,107.0,117.5,89.0,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),COMPUTER SCIENCE AND ENGINEERING,127.5,88.0,97.0,96.0,120.5,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,94.5,,,,,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,91.0,,,,,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),INFORMATION TECHNOLOGY,96.0,84.0,,93.0,92.5,,,2021.0
DMI Engineering College -Kanniyakumari(Dist),MECHANICAL ENGINEERING,84.5,81.0,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,87.0,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),CIVIL ENGINEERING,90.5,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),COMPUTER SCIENCE AND ENGINEERING,97.5,,88.5,,85.5,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,84.5,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,93.0,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),INDUSTRIAL ENGINEERING AND MANAGEMENT,81.0,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),INFORMATION TECHNOLOGY,84.0,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),MECHANICAL ENGINEERING,84.5,,,,,,,2021.0
PSN Institute of Technology and Science -Tirunelveli(Dist),MECHATRONICS ENGINEERING,137.0,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,88.5,85.0,82.5,,82.0,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),109.0,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,CIVIL ENGINEERING,94.0,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,COMPUTER SCIENCE AND ENGINEERING,82.5,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,ELECTRONICS AND COMMUNICATION ENGINEERING,131.0,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,ELECTRICAL AND ELECTRONICS ENGINEERING,86.5,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,INFORMATION TECHNOLOGY,86.5,,,,,,,2021.0
C.S.I. Institute of Technology - Kanyakumari,MECHANICAL ENGINEERING,90.0,,,,,,,2021.0
CAPE Institute of Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),120.0,106.5,,,113.0,,,2021.0
CAPE Institute of Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,98.0,81.0,87.5,,82.5,,,2021.0
CAPE Institute of Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,95.5,,,,,,,2021.0
CAPE Institute of Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,86.0,,,,,,,2021.0
CAPE Institute of Technology - Thirunelveli,INFORMATION TECHNOLOGY,82.5,,,,,,,2021.0
CAPE Institute of Technology - Thirunelveli,MECHANICAL ENGINEERING,82.0,,,,,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.5,150.0,145.0,158.5,151.0,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,CIVIL ENGINEERING,91.0,,,,,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,COMPUTER SCIENCE AND ENGINEERING,171.5,142.0,116.5,166.5,143.5,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ELECTRONICS AND COMMUNICATION ENGINEERING,160.0,153.0,112.0,145.5,,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,ELECTRICAL AND ELECTRONICS ENGINEERING,124.5,118.5,,,97.5,,,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,INFORMATION TECHNOLOGY,152.5,134.5,108.5,145.5,,,113.0,2021.0
Dr.Sivanthi Aditanar College of Engineering - Tuticorin,MECHANICAL ENGINEERING,101.5,,,,,,,2021.0
Francis Xavier Engineering College - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,171.0,156.0,152.0,169.5,140.0,,148.0,2021.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),157.5,151.0,140.5,142.0,115.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND BUSSINESS SYSTEM,155.0,148.0,133.5,151.5,119.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,CIVIL ENGINEERING,135.5,114.5,121.5,,105.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,172.0,156.0,139.0,167.5,127.0,,133.5,2021.0
Francis Xavier Engineering College - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,169.5,154.5,133.0,168.0,129.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,153.0,140.0,120.0,151.5,104.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,INFORMATION TECHNOLOGY,165.0,153.5,134.0,160.5,116.0,,,2021.0
Francis Xavier Engineering College - Thirunelveli,MECHANICAL ENGINEERING,138.5,125.0,102.0,138.0,93.0,,,2021.0
"Jayamatha Engineering College, Aralvaimozhi, Kanyakumari District ",COMPUTER SCIENCE AND ENGINEERING,113.0,,,,,,,2021.0
"Jayamatha Engineering College, Aralvaimozhi, Kanyakumari District ",INSTRUMENTATION AND CONTROL ENGINEERING,112.0,,,,,,,2021.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,131.0,104.5,,,84.5,,,2021.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",COMPUTER SCIENCE AND ENGINEERING,141.5,125.0,93.0,115.5,116.0,,127.0,2021.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",ELECTRONICS AND COMMUNICATION ENGINEERING,113.0,98.5,100.5,,,,,2021.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",INFORMATION TECHNOLOGY,127.5,104.0,106.5,,94.0,,,2021.0
"Jayaraj Annapackiam CSI College of Engineering - Nazareth, Thoothukudi (Dist)",MECHANICAL ENGINEERING,90.5,,,,82.0,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,151.5,137.0,152.0,113.0,,100.0,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,BIO TECHNOLOGY,158.0,140.0,101.5,140.0,150.5,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,CIVIL ENGINEERING,133.5,107.5,112.0,,,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,COMPUTER SCIENCE AND ENGINEERING,169.5,158.0,140.5,146.5,90.0,,110.5,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ELECTRONICS AND COMMUNICATION ENGINEERING,162.0,151.5,134.0,153.0,,,121.5,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,143.5,119.0,140.0,134.5,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,INFORMATION TECHNOLOGY,163.0,151.5,132.5,94.0,90.0,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,MECHANICAL ENGINEERING,135.0,125.0,101.5,,130.0,,,2021.0
Kamaraj College of Engineering and Technology - MaduraiÃ‚,MECHATRONICS ENGINEERING,138.0,122.5,112.0,125.5,,,,2021.0
Mepco Schlenk Engineering College - Virudhunagar,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,177.5,172.0,162.0,168.5,117.5,,113.5,2021.0
Mepco Schlenk Engineering College - Virudhunagar,BIO MEDICAL ENGINEERING,159.5,143.0,134.0,151.5,117.5,,,2021.0
Mepco Schlenk Engineering College - Virudhunagar,BIO TECHNOLOGY,161.5,146.5,135.5,,90.5,,122.0,2021.0
Mepco Schlenk Engineering College - Virudhunagar,CIVIL ENGINEERING,149.5,131.0,108.0,120.5,110.5,,122.5,2021.0
Mepco Schlenk Engineering College - Virudhunagar,COMPUTER SCIENCE AND ENGINEERING,186.58,177.0,172.0,176.5,130.0,,148.5,2021.0
Mepco Schlenk Engineering College - Virudhunagar,ELECTRONICS AND COMMUNICATION ENGINEERING,180.0,176.5,161.5,167.5,127.5,,,2021.0
Mepco Schlenk Engineering College - Virudhunagar,ELECTRICAL AND ELECTRONICS ENGINEERING,168.0,161.0,152.5,161.0,110.0,,91.0,2021.0
Mepco Schlenk Engineering College - Virudhunagar,INFORMATION TECHNOLOGY,177.5,174.5,164.5,167.0,129.0,,,2021.0
Mepco Schlenk Engineering College - Virudhunagar,MECHANICAL ENGINEERING,155.0,142.0,130.0,143.0,89.0,125.0,,2021.0
National College of Engineering - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,129.0,,,,,,,2021.0
National College of Engineering - Thirunelveli,CIVIL ENGINEERING,110.5,,,,,,,2021.0
National College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,81.0,,,,,,,2021.0
National College of Engineering - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,93.0,,,,,,,2021.0
National College of Engineering - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,85.0,,,,,,,2021.0
National College of Engineering - Thirunelveli,MECHANICAL ENGINEERING,87.0,,,,,,,2021.0
National College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),86.5,,,,,,,2021.0
National Engineering College - Kovilpatti,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,176.5,167.5,176.0,139.0,,,2021.0
National Engineering College - Kovilpatti,CIVIL ENGINEERING,156.0,142.0,132.5,125.5,116.5,,,2021.0
National Engineering College - Kovilpatti,COMPUTER SCIENCE AND ENGINEERING,183.0,179.5,169.5,179.0,145.0,,,2021.0
National Engineering College - Kovilpatti,ELECTRONICS AND COMMUNICATION ENGINEERING,181.0,176.0,168.5,179.0,136.0,,,2021.0
National Engineering College - Kovilpatti,ELECTRICAL AND ELECTRONICS ENGINEERING,172.5,165.0,165.0,167.0,117.0,,,2021.0
National Engineering College - Kovilpatti,INFORMATION TECHNOLOGY,180.5,177.5,171.0,175.5,125.5,,,2021.0
National Engineering College - Kovilpatti,MECHANICAL ENGINEERING,157.0,144.5,142.5,,126.5,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,126.5,99.0,103.0,100.5,104.0,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,AERONAUTICAL ENGINEERING,87.5,,,,,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),113.5,99.5,96.5,,92.5,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,BIO MEDICAL ENGINEERING,82.5,,,,,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,133.0,98.5,96.5,,80.5,,95.0,2021.0
PSN College of Engineering and Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,,,,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,87.5,,,,,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,MECHANICAL ENGINEERING,83.5,,,,,,,2021.0
PSN College of Engineering and Technology - Thirunelveli,MECHANICAL AND AUTOMATION ENGINEERING,83.5,,,,,,,2021.0
P.S.R Engineering College - Virudhunagar,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.5,145.5,142.0,130.5,81.0,,,2021.0
P.S.R Engineering College - Virudhunagar,BIO MEDICAL ENGINEERING,126.0,93.5,106.0,119.5,106.5,,,2021.0
P.S.R Engineering College - Virudhunagar,BIO TECHNOLOGY,128.0,100.5,100.0,,112.5,,,2021.0
P.S.R Engineering College - Virudhunagar,CIVIL ENGINEERING,127.5,97.5,88.5,111.0,93.0,,,2021.0
P.S.R Engineering College - Virudhunagar,COMPUTER SCIENCE AND ENGINEERING,156.0,141.0,138.5,135.5,105.0,,103.0,2021.0
P.S.R Engineering College - Virudhunagar,ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,138.5,130.5,119.5,127.5,,,2021.0
P.S.R Engineering College - Virudhunagar,ELECTRICAL AND ELECTRONICS ENGINEERING,131.0,111.5,115.5,103.0,93.0,,,2021.0
P.S.R Engineering College - Virudhunagar,INFORMATION TECHNOLOGY,147.0,139.0,128.5,112.5,108.5,,,2021.0
P.S.R Engineering College - Virudhunagar,MECHANICAL ENGINEERING,107.0,84.0,81.5,98.5,,,,2021.0
PET College of Engineering - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,131.5,109.5,96.0,118.0,83.0,,,2021.0
PET College of Engineering - Thirunelveli,CIVIL ENGINEERING,93.5,,,,,,,2021.0
PET College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,138.0,90.0,94.0,129.0,80.5,,,2021.0
PET College of Engineering - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,125.0,87.5,110.5,115.5,90.0,,,2021.0
PET College of Engineering - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,104.0,90.0,86.5,,,,,2021.0
PET College of Engineering - Thirunelveli,MECHANICAL ENGINEERING,86.0,80.0,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,88.5,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,CIVIL ENGINEERING,90.5,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,151.5,88.5,108.0,96.5,95.5,,99.0,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,95.5,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,INFORMATION TECHNOLOGY,105.5,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,MECHANICAL ENGINEERING,95.0,,,,,,,2021.0
S. Veerasamy Chettiar College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94.0,,85.0,,,,,2021.0
Sardar Raja College of Engineering - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,111.5,81.0,99.5,109.5,,,,2021.0
Sardar Raja College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,107.0,93.0,,,90.0,,,2021.0
Sardar Raja College of Engineering - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,,,,,,,2021.0
Sardar Raja College of Engineering - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,94.5,,,,,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.0,119.0,,,105.5,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,CIVIL ENGINEERING,80.0,,,,,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,144.0,121.5,98.0,137.0,86.5,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,136.0,117.0,110.0,122.5,101.5,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,ELECTRICAL AND ELECTRONICS ENGINEERING,101.0,83.5,90.0,,,,,2021.0
SCAD College of Engineering and Technology - Thirunelveli,MECHANICAL ENGINEERING,86.5,,,,,,,2021.0
Sree Sowdambika College of Engineering - Virudhunagar,CIVIL ENGINEERING,110.5,,,,,,,2021.0
Sree Sowdambika College of Engineering - Virudhunagar,COMPUTER SCIENCE AND ENGINEERING,113.0,89.0,90.5,,89.0,,105.0,2021.0
Sree Sowdambika College of Engineering - Virudhunagar,ELECTRONICS AND COMMUNICATION ENGINEERING,97.0,,,,,,,2021.0
Sree Sowdambika College of Engineering - Virudhunagar,ELECTRICAL AND ELECTRONICS ENGINEERING,82.5,,,,,,,2021.0
Sree Sowdambika College of Engineering - Virudhunagar,MECHANICAL ENGINEERING,103.0,,,,,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.0,152.0,142.0,141.0,111.0,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,CIVIL ENGINEERING,115.0,105.0,,,,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,COMPUTER SCIENCE AND ENGINEERING,175.0,158.0,150.0,155.0,103.0,,110.5,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,ELECTRONICS AND COMMUNICATION ENGINEERING,165.0,151.5,130.5,162.0,107.0,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,ELECTRICAL AND ELECTRONICS ENGINEERING,147.0,140.5,113.0,137.0,,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,INFORMATION TECHNOLOGY,162.5,148.5,144.0,155.0,105.5,,,2021.0
St.Xaviers Catholic College of Engineering - Kanyakumari,MECHANICAL ENGINEERING,134.5,106.5,105.5,106.0,93.0,,,2021.0
Government College of Engineering - Thirunelveli,CIVIL ENGINEERING,175.5,165.5,162.0,172.0,163.5,,107.5,2021.0
Government College of Engineering - Thirunelveli,COMPUTER SCIENCE AND ENGINEERING,191.0,187.5,186.5,192.5,182.0,155.0,154.0,2021.0
