college_name,department,cutoff_oc,cutoff_bc,cutoff_mbc,cutoff_bcm,cutoff_sc,cutoff_st,cutoff_sca
Shivani Engneering College -Thiruchirappalli(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,121.0,114.5,93.0,,,,
Shivani Engneering College -Thiruchirappalli(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,93.5,,,,,,
Shivani Engneering College -Thiruchirappalli(Dist),INFORMATION TECHNOLOGY,93.5,,90.0,,,,
Shivani Engneering College -Thiruchirappalli(Dist),MECHANICAL ENGINEERING,89.0,,,,,,
Shivani Engneering College -Thiruchirappalli(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),99.5,93.0,97.5,,91.0,,
Imayam College of Engineering -Thiruchirappalli(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,114.0,91.5,106.5,109.0,,,103.0
Imayam College of Engineering -Thiruchirappalli(Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),92.5,,86.0,87.5,91.5,,
Imayam College of Engineering -Thiruchirappalli(Dist),COMPUTER SCIENCE AND ENGINEERING,117.5,95.5,104.5,109.0,,,97.5
Imayam College of Engineering -Thiruchirappalli(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,83.0,,,,,,
Imayam College of Engineering -Thiruchirappalli(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,84.0,,,,,,
Imayam College of Engineering -Thiruchirappalli(Dist),MECHANICAL ENGINEERING,80.0,,,,,,
Imayam College of Engineering -Thiruchirappalli(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),101.0,82.0,,,,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.0,104.0,105.0,,91.5,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND BUSSINESS SYSTEM,88.0,,87.0,,80.5,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),CIVIL ENGINEERING,93.5,,,,,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING,109.0,82.5,88.0,,100.0,,101.0
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,98.0,,,,,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,114.5,,,,,,
Mother Terasa College of Engineering and Technology -Pudukkottai(Dist),MECHANICAL ENGINEERING,86.0,,,,,,
Vandayar Engineering College -Thanjavur(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,120.0,,,,,,
Vandayar Engineering College -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING,95.0,,,,,,
Vandayar Engineering College -Thanjavur(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,101.5,,,,,,
Vandayar Engineering College -Thanjavur(Dist),INFORMATION TECHNOLOGY,96.0,,,,,,
Annai College of Engineering and Technology -Thanjavur(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96.0,,92.5,85.0,94.5,,
Annai College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING,97.5,97.0,85.0,85.0,91.5,,
Annai College of Engineering and Technology -Thanjavur(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,91.5,,,,,,
Annai College of Engineering and Technology -Thanjavur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,87.0,,,,,,
Annai College of Engineering and Technology -Thanjavur(Dist),INFORMATION TECHNOLOGY,106.5,81.0,99.0,100.0,94.0,,
Annai College of Engineering and Technology -Thanjavur(Dist),MECHANICAL ENGINEERING,94.5,,,,,,
Vetri Vinayaha College of Engineering and Technology -Thiruchirappalli(Dist),INFORMATION TECHNOLOGY,96.5,,89.5,,,,
Sri Bharathi Engineering College for women -Pudukkottai(Dist),CIVIL ENGINEERING,105.5,,,,,,
Sri Bharathi Engineering College for women -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING,123.5,86.5,101.5,,,,
Sri Bharathi Engineering College for women -Pudukkottai(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,92.5,,,,,,
Sri Bharathi Engineering College for women -Pudukkottai(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,108.0,,,,,,
Sri Bharathi Engineering College for women -Pudukkottai(Dist),INFORMATION TECHNOLOGY,121.5,94.0,83.5,106.0,91.0,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,101.0,88.5,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),AGRICULTURAL ENGINEERING,87.5,,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING,80.0,,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,97.0,,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),INFORMATION TECHNOLOGY,89.0,,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),MECHANICAL ENGINEERING,90.5,,,,,,
Mahath Amma Institute of Engineering and Technology -Pudukkottai(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),93.5,,,,,,
As-Salam College of Engineering and Technology -Thanjavur(Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,87.5,,,,,,
As-Salam College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING,111.5,,,,,,
As-Salam College of Engineering and Technology -Thanjavur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,123.0,,,,,,
As-Salam College of Engineering and Technology -Thanjavur(Dist),INFORMATION TECHNOLOGY,87.5,,,,,,
As-Salam College of Engineering and Technology -Thanjavur(Dist),COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),90.5,,,,,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),AGRICULTURAL ENGINEERING,86.5,,,,,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),98.5,84.5,87.0,,,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),BIO MEDICAL ENGINEERING,115.5,99.5,88.0,,95.0,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),COMPUTER SCIENCE AND ENGINEERING,122.5,86.5,87.0,,83.0,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,111.0,,,,96.5,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,88.0,,,,,,
Meenakshi Ramaswamy Engineering College -Ariyalur(Dist),MECHANICAL ENGINEERING,91.0,,,,,,
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),87.5,,83.5,,,,
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),COMPUTER SCIENCE AND ENGINEERING,96.5,82.0,88.5,,84.5,,
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,83.5,,,,,,
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,84.0,,,,,,
St.AnneÃ¢â‚¬â„¢s College of Engineering and Technology -Cuddalore(Dist),MECHANICAL ENGINEERING,82.0,,,,,,
Kings College of Engineering - Pudukottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,130.0,117.0,122.5,89.0,,
Kings College of Engineering - Pudukottai,CIVIL ENGINEERING,92.5,85.0,,,91.5,,
Kings College of Engineering - Pudukottai,COMPUTER SCIENCE AND ENGINEERING,143.0,125.0,110.0,127.5,96.0,,
Kings College of Engineering - Pudukottai,ELECTRONICS AND COMMUNICATION ENGINEERING,116.0,81.5,86.5,107.5,90.0,,
Kings College of Engineering - Pudukottai,ELECTRICAL AND ELECTRONICS ENGINEERING,92.0,90.5,,,90.0,,86.0
Kings College of Engineering - Pudukottai,INFORMATION TECHNOLOGY,137.5,118.0,106.0,,105.0,,
Kings College of Engineering - Pudukottai,MECHANICAL ENGINEERING,92.5,83.0,,,80.0,,
Mount Zion College of Engineering and Technology - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,147.0,139.0,123.5,145.0,96.5,,102.0
Mount Zion College of Engineering and Technology - Pudukkottai,CIVIL ENGINEERING,125.0,103.5,94.5,,,,
Mount Zion College of Engineering and Technology - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,158.0,140.0,129.5,143.5,104.5,,134.5
Mount Zion College of Engineering and Technology - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,140.0,132.0,103.0,98.5,86.5,,
Mount Zion College of Engineering and Technology - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,115.0,92.5,100.0,,106.5,,
Mount Zion College of Engineering and Technology - Pudukkottai,INFORMATION TECHNOLOGY,145.0,135.0,117.5,,87.5,,
Mount Zion College of Engineering and Technology - Pudukkottai,MECHANICAL ENGINEERING,123.0,96.0,81.0,,,,
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),123.0,108.5,96.0,112.0,96.5,,
Shanmuganathan Engineering College - Pudukkottai,CIVIL ENGINEERING,95.5,,,,,,
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,134.5,118.0,111.0,124.5,85.0,,
Shanmuganathan Engineering College - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,104.5,87.5,95.5,94.5,,,
Shanmuganathan Engineering College - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,88.5,,,,,,
Shanmuganathan Engineering College - Pudukkottai,MECHANICAL ENGINEERING,86.0,,81.5,,,,
Shanmuganathan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),115.0,98.0,98.0,,86.5,,
Sudharsan Engineering College - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,118.5,80.0,104.0,85.0,82.0,,
Sudharsan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),94.5,,,,,,
Sudharsan Engineering College - Pudukkottai,CIVIL ENGINEERING,100.0,,,,,,
Sudharsan Engineering College - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,123.0,82.5,98.5,,80.5,,
Sudharsan Engineering College - Pudukkottai,ELECTRONICS AND COMMUNICATION ENGINEERING,118.0,,,,,,
Sudharsan Engineering College - Pudukkottai,ELECTRICAL AND ELECTRONICS ENGINEERING,84.0,,,,,,
MNSK College of Engineering - Pudukkottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,85.0,,,,,,
MNSK College of Engineering - Pudukkottai,AGRICULTURAL ENGINEERING,96.5,,,,,,
MNSK College of Engineering - Pudukkottai,COMPUTER SCIENCE AND ENGINEERING,99.5,,,,,,
Chendhuran College of Engineering and Technology - Pudukottai,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,123.5,88.0,110.0,90.5,101.5,,
Chendhuran College of Engineering and Technology - Pudukottai,CIVIL ENGINEERING,125.5,,,,,,
Chendhuran College of Engineering and Technology - Pudukottai,COMPUTER SCIENCE AND ENGINEERING,122.0,80.5,89.5,,87.0,,
Chendhuran College of Engineering and Technology - Pudukottai,ELECTRONICS AND COMMUNICATION ENGINEERING,85.0,,,,,,
Chendhuran College of Engineering and Technology - Pudukottai,ELECTRICAL AND ELECTRONICS ENGINEERING,85.5,,,,,,
Chendhuran College of Engineering and Technology - Pudukottai,MECHANICAL ENGINEERING,82.0,,,,,,
University Departments of Anna University of Tech. Tirunelveli,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,172.5,177.0,,171.5,,150.5
University Departments of Anna University of Tech. Tirunelveli,COMPUTER SCIENCE AND ENGINEERING,180.0,171.5,166.5,179.5,161.5,,128.5
University Departments of Anna University of Tech. Tirunelveli,ELECTRONICS AND COMMUNICATION ENGINEERING,175.5,167.5,161.5,170.5,149.5,,123.0
University Departments of Anna University of Tech. Tirunelveli,GEO INFORMATICS,154.0,132.0,119.0,142.0,118.0,132.0,116.5
University Departments of Anna University of Tech. Tirunelveli,MECHANICAL ENGINEERING,155.5,135.0,114.5,152.5,126.0,101.0,118.0
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),CIVIL ENGINEERING,130.5,83.5,98.0,124.5,90.5,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),COMPUTER SCIENCE AND ENGINEERING,172.57,164.5,142.5,162.5,145.0,146.0,103.5
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,160.5,127.0,164.0,123.0,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),ELECTRICAL AND ELECTRONICS ENGINEERING,150.0,138.0,117.5,138.5,96.0,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),INFORMATION TECHNOLOGY,167.0,159.0,134.5,151.0,128.5,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),MECHANICAL ENGINEERING,134.5,113.5,86.5,113.0,100.5,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),CIVIL ENGINEERING (TAMIL MEDIUM),92.5,,,,,,
University College of Engg.- Nagercoil (Anna University Tirunelveli - Nagercoil campus),MECHANICAL ENGINEERING (TAMIL MEDIUM),89.5,,,,,,
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),CIVIL ENGINEERING,115.5,97.5,98.5,,97.5,,
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,151.5,133.0,154.5,120.0,,133.0
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),ELECTRICAL AND ELECTRONICS ENGINEERING,144.0,112.5,127.5,158.0,103.0,,102.5
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),MECHANICAL ENGINEERING,95.0,,,,,,
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),CIVIL ENGINEERING (TAMIL MEDIUM),108.0,,,,,,
University Voc College of Engg-Thoothukudi (Anna University Tirunelveli - Thoothukudi Campus),MECHANICAL ENGINEERING (TAMIL MEDIUM),104.5,,,,,,
"Thamirabharani Engineering College, Thirunelveli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,82.0,,,,,,
"Thamirabharani Engineering College, Thirunelveli",CIVIL ENGINEERING,107.0,,,,,,
"Thamirabharani Engineering College, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING,107.5,85.5,96.0,,,,
"Thamirabharani Engineering College, Thirunelveli",ELECTRONICS AND COMMUNICATION ENGINEERING,114.0,86.5,91.0,,113.0,,
"Thamirabharani Engineering College, Thirunelveli",ELECTRICAL AND ELECTRONICS ENGINEERING,93.0,,,,,,
"Thamirabharani Engineering College, Thirunelveli",MECHANICAL ENGINEERING,82.0,,,,,,
"Thamirabharani Engineering College, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),94.5,,,,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,163.5,154.5,109.5,147.0,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),AGRICULTURAL ENGINEERING,124.5,83.5,87.0,,105.5,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),150.0,142.0,105.0,135.0,105.5,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),BIO MEDICAL ENGINEERING,142.0,117.5,104.5,108.0,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),CIVIL ENGINEERING,114.0,91.0,,104.5,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),COMPUTER SCIENCE AND ENGINEERING,155.0,143.5,89.0,151.0,117.0,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,155.0,144.0,113.5,148.0,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,137.0,120.5,110.0,,,,
Rohini College of Engineering and Technology - Kanniyakumari (Dist),MECHANICAL ENGINEERING,142.0,102.5,105.5,96.5,82.5,,
Stella Mary's College of Engineering,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139.0,102.0,93.0,113.0,125.5,,
Stella Mary's College of Engineering,CIVIL ENGINEERING,97.5,,,,,,
Stella Mary's College of Engineering,COMPUTER SCIENCE AND ENGINEERING,138.5,113.0,92.5,133.0,101.5,,
Stella Mary's College of Engineering,ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,103.5,83.5,,120.5,,
Stella Mary's College of Engineering,ELECTRICAL AND ELECTRONICS ENGINEERING,99.0,84.0,93.0,91.0,,,
Stella Mary's College of Engineering,MECHANICAL ENGINEERING,111.5,97.0,100.5,,,,
"Universal College of Engineering & Technology, Thirunelveli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96.5,,,,,,
"Universal College of Engineering & Technology, Thirunelveli",COMPUTER SCIENCE AND BUSSINESS SYSTEM,96.5,,,,,,
"Universal College of Engineering & Technology, Thirunelveli",CIVIL ENGINEERING,90.5,,,,,,
"Universal College of Engineering & Technology, Thirunelveli",COMPUTER SCIENCE AND ENGINEERING,116.5,83.0,,,,,
"Universal College of Engineering & Technology, Thirunelveli",ELECTRONICS AND COMMUNICATION ENGINEERING,105.0,85.0,,,,,
"Universal College of Engineering & Technology, Thirunelveli",ELECTRICAL AND ELECTRONICS ENGINEERING,86.0,,,,,,
"Universal College of Engineering & Technology, Thirunelveli",MECHANICAL ENGINEERING,89.5,,,,,,
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,148.0,117.0,118.0,110.5,129.5,,
"Renganayagi Varatharaj College of Engineering, Virudhunagar",COMPUTER SCIENCE AND ENGINEERING,147.0,85.5,120.5,82.0,118.5,,119.0
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ELECTRONICS AND COMMUNICATION ENGINEERING,132.0,102.0,113.5,,90.0,,100.5
"Renganayagi Varatharaj College of Engineering, Virudhunagar",ELECTRICAL AND ELECTRONICS ENGINEERING,106.5,,100.5,,,,
"Renganayagi Varatharaj College of Engineering, Virudhunagar",MECHANICAL ENGINEERING,116.0,106.5,85.0,,,,
Lourdes Mount College of Engineering Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,138.5,109.0,126.5,,91.0,,
Lourdes Mount College of Engineering Technology,COMPUTER SCIENCE AND ENGINEERING,129.5,113.0,103.5,109.0,,,
Lourdes Mount College of Engineering Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,116.5,93.5,91.0,95.5,,,
Lourdes Mount College of Engineering Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,100.5,87.0,,,,,
Lourdes Mount College of Engineering Technology,INFORMATION TECHNOLOGY,115.5,101.5,92.0,,,,
Ramco Institute of Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.0,151.0,144.5,143.0,119.0,,
Ramco Institute of Technology,COMPUTER SCIENCE AND BUSSINESS SYSTEM,154.0,143.5,135.5,127.0,130.0,,
Ramco Institute of Technology,CIVIL ENGINEERING,133.0,92.5,109.0,117.5,108.0,,
Ramco Institute of Technology,COMPUTER SCIENCE AND ENGINEERING,171.5,161.0,144.5,140.5,99.0,,
Ramco Institute of Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,154.5,139.5,140.5,106.5,,
Ramco Institute of Technology,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,128.5,126.0,140.0,107.5,,119.0
Ramco Institute of Technology,INFORMATION TECHNOLOGY,165.0,153.5,147.0,132.5,108.0,,
Ramco Institute of Technology,MECHANICAL ENGINEERING,134.0,114.0,108.5,,105.5,,
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.5,135.0,144.0,,101.0,,95.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",CIVIL ENGINEERING,124.0,102.5,,115.0,98.0,,
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",COMPUTER SCIENCE AND ENGINEERING,154.5,140.5,120.5,136.5,115.0,,122.5
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ELECTRONICS AND COMMUNICATION ENGINEERING,163.5,142.5,120.0,,122.0,,123.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",ELECTRICAL AND ELECTRONICS ENGINEERING,138.0,108.0,104.5,134.5,99.5,,116.5
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",INFORMATION TECHNOLOGY,144.0,134.0,113.5,123.0,108.0,,84.5
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",MECHANICAL ENGINEERING,118.0,84.5,94.0,,92.0,,118.0
"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),144.0,136.0,119.5,,114.5,,96.5
Good Shepherd College of Engineering & Technology,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,102.0,,,,,,
Good Shepherd College of Engineering & Technology,COMPUTER SCIENCE AND ENGINEERING,119.5,96.5,,,106.5,,
Good Shepherd College of Engineering & Technology,ELECTRONICS AND COMMUNICATION ENGINEERING,88.0,,,,,,
Good Shepherd College of Engineering & Technology,INFORMATION TECHNOLOGY,113.0,,,,,,
Good Shepherd College of Engineering & Technology,MECHANICAL ENGINEERING,95.5,,,,,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,126.5,102.0,,113.0,118.5,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),CIVIL ENGINEERING,80.0,,,,,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),COMPUTER SCIENCE AND ENGINEERING,144.0,129.5,104.5,114.5,104.0,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRONICS AND COMMUNICATION ENGINEERING,144.0,120.0,124.0,,,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),ELECTRICAL AND ELECTRONICS ENGINEERING,90.5,86.0,,,,,
V V College of Engineering-Thoothukudi- Thoothukudi (Dist),MECHANICAL ENGINEERING,80.5,,,,,,
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.5,142.5,128.5,154.0,112.5,,145.5
"Sethu Institute of Technology - Kariyapatti,Virudhunagar (Dist)",AGRICULTURAL ENGINEERING,82.0,,,,,,
